Ensembl	Symbol	Family	Protein	Entrez ID
ENSMUSG00000027663	Zmat3	zf-C2H2	ENSMUSP00000029199;ENSMUSP00000131317;	22401
ENSMUSG00000078896	Zfp965	zf-C2H2	ENSMUSP00000104630;	100503949
ENSMUSG00000045333	Zfp423	zf-C2H2	ENSMUSP00000129724;ENSMUSP00000052379;ENSMUSP00000134103;ENSMUSP00000105282;ENSMUSP00000134575;	94187
ENSMUSG00000031079	Zfp300	zf-C2H2	ENSMUSP00000046514;	245368
ENSMUSG00000029275	Gfi1	zf-C2H2	ENSMUSP00000135884;ENSMUSP00000135039;ENSMUSP00000137229;	14581
ENSMUSG00000074862	BC025920	zf-C2H2	ENSMUSP00000113471;ENSMUSP00000113598;ENSMUSP00000113938;ENSMUSP00000097041;	268319
ENSMUSG00000032368	Zic1	zf-C2H2	ENSMUSP00000034927;ENSMUSP00000068858;	22771
ENSMUSG00000047264	Zfp358	zf-C2H2	ENSMUSP00000146953;ENSMUSP00000060344;	140482
ENSMUSG00000074824	Rslcan18	zf-C2H2	ENSMUSP00000089111;	432770
ENSMUSG00000066000	Zfp979	zf-C2H2	ENSMUSP00000101345;ENSMUSP00000038153;	112422
ENSMUSG00000062116	Zfp954	zf-C2H2	ENSMUSP00000072585;	232853
ENSMUSG00000044807	Zfp354c	zf-C2H2	ENSMUSP00000104763;ENSMUSP00000000632;	30944
ENSMUSG00000102030	Gm29106	zf-C2H2	ENSMUSP00000141137;	-
ENSMUSG00000094429	Gm19965	zf-C2H2	ENSMUSP00000137019;	-
ENSMUSG00000062794	Zfp599	zf-C2H2	ENSMUSP00000083462;	235048
ENSMUSG00000060630	Zfp735	zf-C2H2	ENSMUSP00000079269;	76390
ENSMUSG00000033961	Zfp446	zf-C2H2	ENSMUSP00000104177;ENSMUSP00000039073;ENSMUSP00000104176;	269870
ENSMUSG00000074519	Zfp971	zf-C2H2	ENSMUSP00000104554;	626848
ENSMUSG00000059897	Zfp930	zf-C2H2	ENSMUSP00000105845;ENSMUSP00000148587;	234358
ENSMUSG00000042821	Snai1	zf-C2H2	ENSMUSP00000050581;	20613
ENSMUSG00000027684	Mecom	zf-C2H2	ENSMUSP00000134278;ENSMUSP00000133310;ENSMUSP00000133410;ENSMUSP00000134117;ENSMUSP00000103905;ENSMUSP00000134626;ENSMUSP00000128563;ENSMUSP00000103906;ENSMUSP00000134303;	14013
ENSMUSG00000024565	Sall3	zf-C2H2	ENSMUSP00000056967;	20689
ENSMUSG00000058883	Zfp708	zf-C2H2	ENSMUSP00000105364;ENSMUSP00000139928;ENSMUSP00000105365;	432769
ENSMUSG00000078903	Gm14391	zf-C2H2	ENSMUSP00000104686;ENSMUSP00000104684;ENSMUSP00000127636;	665001
ENSMUSG00000062944	9130023H24Rik	zf-C2H2	ENSMUSP00000077867;	100043133
ENSMUSG00000059878	Zfp422	zf-C2H2	ENSMUSP00000108501;ENSMUSP00000084926;ENSMUSP00000078685;	67255
ENSMUSG00000074529	Zfp972	zf-C2H2	ENSMUSP00000080244;	78703
ENSMUSG00000020472	Zkscan17	zf-C2H2	ENSMUSP00000098709;ENSMUSP00000013262;	268417
ENSMUSG00000057894	Zfp329	zf-C2H2	ENSMUSP00000113355;ENSMUSP00000104186;ENSMUSP00000072079;	67230
ENSMUSG00000030232	Aebp2	zf-C2H2	ENSMUSP00000092993;ENSMUSP00000124148;ENSMUSP00000084896;ENSMUSP00000032359;ENSMUSP00000125479;	11569
ENSMUSG00000059689	Zfp637	zf-C2H2	ENSMUSP00000115733;ENSMUSP00000120884;ENSMUSP00000108481;ENSMUSP00000130144;ENSMUSP00000152569;ENSMUSP00000108482;ENSMUSP00000123106;	232337
ENSMUSG00000094932	Gm2007	zf-C2H2	ENSMUSP00000137539;ENSMUSP00000141172;	102639653
ENSMUSG00000078768	Zfp566	zf-C2H2	ENSMUSP00000086164;	72556
ENSMUSG00000059842	Zfp341	zf-C2H2	ENSMUSP00000105324;ENSMUSP00000080596;	228807
ENSMUSG00000066880	Zfp617	zf-C2H2	ENSMUSP00000120213;ENSMUSP00000112926;	170938
ENSMUSG00000062040	Zfp27	zf-C2H2	ENSMUSP00000123953;ENSMUSP00000127677;ENSMUSP00000125232;ENSMUSP00000054012;ENSMUSP00000124684;	22689
ENSMUSG00000024420	Zfp521	zf-C2H2	ENSMUSP00000025288;	225207
ENSMUSG00000003032	Klf4	zf-C2H2	ENSMUSP00000103245;	16600
ENSMUSG00000046556	Zfp319	zf-C2H2	ENSMUSP00000053397;	79233
ENSMUSG00000049728	Zfp668	zf-C2H2	ENSMUSP00000056105;ENSMUSP00000101869;ENSMUSP00000101870;ENSMUSP00000116730;ENSMUSP00000101868;	244219
ENSMUSG00000058638	Zfp110	zf-C2H2	ENSMUSP00000132060;ENSMUSP00000004614;	65020
ENSMUSG00000100617	Gm7145	zf-C2H2	ENSMUSP00000140916;	-
ENSMUSG00000078899	Gm4631	zf-C2H2	ENSMUSP00000104678;ENSMUSP00000113670;	102633156
ENSMUSG00000052056	Zfp217	zf-C2H2	ENSMUSP00000104783;ENSMUSP00000067334;	228913
ENSMUSG00000054931	Zkscan4	zf-C2H2	ENSMUSP00000054604;ENSMUSP00000153278;	544922
ENSMUSG00000047907	Tshz2	zf-C2H2	ENSMUSP00000104787;ENSMUSP00000104785;	228911
ENSMUSG00000078862	Gm14326	zf-C2H2	ENSMUSP00000137615;ENSMUSP00000104558;	665211
ENSMUSG00000071477	Zfp777	zf-C2H2	ENSMUSP00000093637;ENSMUSP00000110230;	72306
ENSMUSG00000061374	Fiz1	zf-C2H2	ENSMUSP00000146713;ENSMUSP00000126765;ENSMUSP00000147011;ENSMUSP00000076603;ENSMUSP00000147003;ENSMUSP00000147082;ENSMUSP00000128105;	23877
ENSMUSG00000096433	Zfp994	zf-C2H2	ENSMUSP00000136105;	240038
ENSMUSG00000045519	Zfp560	zf-C2H2	ENSMUSP00000065620;	434377
ENSMUSG00000108127	Gm12845	zf-C2H2	ENSMUSP00000144740;ENSMUSP00000144831;	-
ENSMUSG00000030604	Zfp626	zf-C2H2	ENSMUSP00000146286;ENSMUSP00000079068;	71163
ENSMUSG00000024238	Zeb1	zf-C2H2	ENSMUSP00000025081;ENSMUSP00000025081;ENSMUSP00000124395;	21417
ENSMUSG00000078878	Gm14305	zf-C2H2	ENSMUSP00000104609;ENSMUSP00000104611;	100043387
ENSMUSG00000058402	Zfp420	zf-C2H2	ENSMUSP00000074417;ENSMUSP00000056077;	233058
ENSMUSG00000097333	Zfp87	zf-C2H2	ENSMUSP00000138087;	170763
ENSMUSG00000074863	Platr25	zf-C2H2	ENSMUSP00000152582;ENSMUSP00000152199;ENSMUSP00000152625;ENSMUSP00000152117;	108167344
ENSMUSG00000093910	Zfp853	zf-C2H2	ENSMUSP00000137494;ENSMUSP00000148846;ENSMUSP00000148683;	330230
ENSMUSG00000022306	Zfpm2	zf-C2H2	ENSMUSP00000051335;ENSMUSP00000155094;	22762
ENSMUSG00000021217	Tshz3	zf-C2H2	ENSMUSP00000021641;	243931
ENSMUSG00000021264	Yy1	zf-C2H2	ENSMUSP00000021692;	22632
ENSMUSG00000073427	Gm4924	zf-C2H2	ENSMUSP00000147402;ENSMUSP00000131819;	237412
ENSMUSG00000043290	Zfp784	zf-C2H2	ENSMUSP00000051979;	654801
ENSMUSG00000033883	D3Ertd254e	zf-C2H2	ENSMUSP00000131779;ENSMUSP00000142829;	241944
ENSMUSG00000074829	2010315B03Rik	zf-C2H2	ENSMUSP00000137258;ENSMUSP00000071269;ENSMUSP00000140144;ENSMUSP00000140738;	630836
ENSMUSG00000006720	Zfp184	zf-C2H2	ENSMUSP00000135173;ENSMUSP00000100043;ENSMUSP00000006903;	193452
ENSMUSG00000045757	Zfp764	zf-C2H2	ENSMUSP00000052944;	233893
ENSMUSG00000078906	Gm14444	zf-C2H2	ENSMUSP00000104698;	-
ENSMUSG00000055917	Zfp277	zf-C2H2	ENSMUSP00000064226;ENSMUSP00000068032;	246196
ENSMUSG00000039834	Zfp335	zf-C2H2	ENSMUSP00000139133;ENSMUSP00000038298;	329559
ENSMUSG00000055202	Zfp811	zf-C2H2	ENSMUSP00000144038;ENSMUSP00000079709;	240063
ENSMUSG00000057842	Zfp595	zf-C2H2	ENSMUSP00000126862;ENSMUSP00000127010;ENSMUSP00000105357;ENSMUSP00000129905;	218314
ENSMUSG00000096856	Gm10778	zf-C2H2	ENSMUSP00000100952;ENSMUSP00000140398;	100233208
ENSMUSG00000073176	Zfp449	zf-C2H2	ENSMUSP00000099096;	78619
ENSMUSG00000091594	Gm17067	zf-C2H2	ENSMUSP00000128086;	101056115
ENSMUSG00000061371	Zfp873	zf-C2H2	ENSMUSP00000100950;ENSMUSP00000148219;	408062
ENSMUSG00000096910	Zfp955b	zf-C2H2	ENSMUSP00000097011;	100043468
ENSMUSG00000095253	Zfp799	zf-C2H2	ENSMUSP00000144480;ENSMUSP00000136298;	240064
ENSMUSG00000036972	Zic4	zf-C2H2	ENSMUSP00000069568;ENSMUSP00000133958;ENSMUSP00000134053;	22774
ENSMUSG00000074405	Zfp865	zf-C2H2	ENSMUSP00000075601;ENSMUSP00000082550;	319748
ENSMUSG00000078580	E430018J23Rik	zf-C2H2	ENSMUSP00000126288;	101604
ENSMUSG00000021366	Hivep1	zf-C2H2	ENSMUSP00000152442;ENSMUSP00000056147;	110521
ENSMUSG00000049878	Rlf	zf-C2H2	ENSMUSP00000050825;ENSMUSP00000127068;	109263
ENSMUSG00000098546	AL593853.1	zf-C2H2	ENSMUSP00000142197;ENSMUSP00000138880;	-
ENSMUSG00000059839	Zfp874b	zf-C2H2	ENSMUSP00000019572;ENSMUSP00000153242;	408067
ENSMUSG00000048402	Gli2	zf-C2H2	ENSMUSP00000054837;	14633
ENSMUSG00000015501	Hivep2	zf-C2H2	ENSMUSP00000015645;ENSMUSP00000140290;ENSMUSP00000140180;ENSMUSP00000140150;	15273
ENSMUSG00000059423	Zfp933	zf-C2H2	ENSMUSP00000101343;ENSMUSP00000118300;	242747
ENSMUSG00000063535	Zfp773	zf-C2H2	ENSMUSP00000032622;	76373
ENSMUSG00000025323	Sp4	zf-C2H2	ENSMUSP00000152603;ENSMUSP00000026367;	20688
ENSMUSG00000025105	Bnc1	zf-C2H2	ENSMUSP00000026096;	12173
ENSMUSG00000092225	Gm2381	zf-C2H2	ENSMUSP00000133949;	100039706
ENSMUSG00000058331	Zfp85	zf-C2H2	ENSMUSP00000121202;	22746
ENSMUSG00000048385	Scrt1	zf-C2H2	ENSMUSP00000131152;ENSMUSP00000094093;	170729
ENSMUSG00000026872	Zeb2	zf-C2H2	ENSMUSP00000028229;ENSMUSP00000028229;ENSMUSP00000134849;ENSMUSP00000144421;ENSMUSP00000076111;ENSMUSP00000135393;ENSMUSP00000144075;ENSMUSP00000069685;ENSMUSP00000144637;ENSMUSP00000134747;	24136
ENSMUSG00000050919	Zfp366	zf-C2H2	ENSMUSP00000060040;	238803
ENSMUSG00000078895	Gm11009	zf-C2H2	ENSMUSP00000104589;	-
ENSMUSG00000053390	Zfp952	zf-C2H2	ENSMUSP00000084949;	240067
ENSMUSG00000030443	Zfp583	zf-C2H2	ENSMUSP00000129551;ENSMUSP00000104200;ENSMUSP00000053935;	213011
ENSMUSG00000025529	Zfp711	zf-C2H2	ENSMUSP00000071717;ENSMUSP00000109036;	245595
ENSMUSG00000045252	Zfp574	zf-C2H2	ENSMUSP00000136547;ENSMUSP00000057817;	232976
ENSMUSG00000051034	Zfp11	zf-C2H2	ENSMUSP00000051861;	22648
ENSMUSG00000021510	Zfp729a	zf-C2H2	ENSMUSP00000012314;	212281
ENSMUSG00000057551	Zfp317	zf-C2H2	ENSMUSP00000151161;ENSMUSP00000150705;ENSMUSP00000146876;ENSMUSP00000078051;	244713
ENSMUSG00000061544	Zfp229	zf-C2H2	ENSMUSP00000138107;ENSMUSP00000065379;	381067
ENSMUSG00000067424	Zfp563	zf-C2H2	ENSMUSP00000121678;ENSMUSP00000118809;	240068
ENSMUSG00000055480	Zfp458	zf-C2H2	ENSMUSP00000047222;ENSMUSP00000153284;ENSMUSP00000153563;	238690
ENSMUSG00000061079	Zfp143	zf-C2H2	ENSMUSP00000147673;ENSMUSP00000126015;ENSMUSP00000081778;ENSMUSP00000148235;	20841
ENSMUSG00000046572	Zfp518b	zf-C2H2	ENSMUSP00000137381;ENSMUSP00000061753;	100515
ENSMUSG00000073062	Zxdb	zf-C2H2	ENSMUSP00000100524;	668166
ENSMUSG00000113450	Zfp935	zf-C2H2	ENSMUSP00000152662;	71508
ENSMUSG00000021318	Gli3	zf-C2H2	ENSMUSP00000106137;ENSMUSP00000115989;	14634
ENSMUSG00000052763	Zfp212	zf-C2H2	ENSMUSP00000009411;	232784
ENSMUSG00000090744	Gm6871	zf-C2H2	ENSMUSP00000073117;ENSMUSP00000105843;	102642386
ENSMUSG00000041565	L3mbtl4	zf-C2HC	ENSMUSP00000121045;ENSMUSP00000094892;	320858
ENSMUSG00000010505	Myt1	zf-C2HC	ENSMUSP00000121394;ENSMUSP00000115697;ENSMUSP00000104387;ENSMUSP00000079900;ENSMUSP00000122011;ENSMUSP00000104388;	17932
ENSMUSG00000061911	Myt1l	zf-C2HC	ENSMUSP00000058264;ENSMUSP00000151977;ENSMUSP00000021009;ENSMUSP00000151588;	17933
ENSMUSG00000033740	St18	zf-C2HC	ENSMUSP00000117789;ENSMUSP00000118322;ENSMUSP00000120298;ENSMUSP00000042056;ENSMUSP00000122055;ENSMUSP00000131417;	240690
ENSMUSG00000035576	L3mbtl1	zf-C2HC	ENSMUSP00000044038;	241764
ENSMUSG00000045817	Zfp36l2	zf-CCCH	ENSMUSP00000050820;	12193
ENSMUSG00000000439	Mkrn2	zf-CCCH	ENSMUSP00000000449;	67027
ENSMUSG00000021127	Zfp36l1	zf-CCCH	ENSMUSP00000021552;ENSMUSP00000127522;	12192
ENSMUSG00000039852	Rere	zf-GATA	ENSMUSP00000101307;ENSMUSP00000101305;	68703
ENSMUSG00000038679	Trps1	zf-GATA	ENSMUSP00000139063;ENSMUSP00000139017;ENSMUSP00000139115;ENSMUSP00000077089;ENSMUSP00000129779;ENSMUSP00000138905;	83925
ENSMUSG00000071646	Mta2	zf-GATA	ENSMUSP00000093959;	23942
ENSMUSG00000031162	Gata1	zf-GATA	ENSMUSP00000033502;	14460
ENSMUSG00000021944	Gata4	zf-GATA	ENSMUSP00000113451;ENSMUSP00000066927;ENSMUSP00000113891;	14463
ENSMUSG00000015619	Gata3	zf-GATA	ENSMUSP00000100041;	14462
ENSMUSG00000042390	Gatad2b	zf-GATA	ENSMUSP00000142514;ENSMUSP00000041370;ENSMUSP00000142617;ENSMUSP00000143085;ENSMUSP00000145623;	229542
ENSMUSG00000015627	Gata5	zf-GATA	ENSMUSP00000015771;	14464
ENSMUSG00000079681	Zglp1	zf-GATA	ENSMUSP00000111157;	100009600
ENSMUSG00000015053	Gata2	zf-GATA	ENSMUSP00000128198;ENSMUSP00000015197;	14461
ENSMUSG00000007415	Gatad1	zf-GATA	ENSMUSP00000113271;ENSMUSP00000007559;	67210
ENSMUSG00000021144	Mta1	zf-GATA	ENSMUSP00000064338;ENSMUSP00000105349;ENSMUSP00000009099;ENSMUSP00000105345;ENSMUSP00000105348;	116870
ENSMUSG00000005836	Gata6	zf-GATA	ENSMUSP00000041774;	14465
ENSMUSG00000055817	Mta3	zf-GATA	ENSMUSP00000107971;ENSMUSP00000107968;ENSMUSP00000134775;ENSMUSP00000068931;ENSMUSP00000107969;	116871
ENSMUSG00000022500	Litaf	zf-LITAF-like	ENSMUSP00000023143;ENSMUSP00000112667;	545182
ENSMUSG00000107252	Gm5767	zf-LITAF-like	ENSMUSP00000143858;ENSMUSP00000148509;	-
ENSMUSG00000004071	Cdip1	zf-LITAF-like	ENSMUSP00000120143;ENSMUSP00000113618;ENSMUSP00000004173;ENSMUSP00000113889;	66626
ENSMUSG00000041164	Zmiz2	zf-MIZ	ENSMUSP00000099978;ENSMUSP00000105410;ENSMUSP00000105408;ENSMUSP00000105409;ENSMUSP00000012612;	52915
ENSMUSG00000004934	Pias4	zf-MIZ	ENSMUSP00000005064;	59004
ENSMUSG00000025423	Pias2	zf-MIZ	ENSMUSP00000131485;ENSMUSP00000110425;ENSMUSP00000110424;	17344
ENSMUSG00000032405	Pias1	zf-MIZ	ENSMUSP00000150834;ENSMUSP00000096248;	56469
ENSMUSG00000028101	Pias3	zf-MIZ	ENSMUSP00000102692;ENSMUSP00000125747;ENSMUSP00000102691;ENSMUSP00000069259;	229615
ENSMUSG00000007817	Zmiz1	zf-MIZ	ENSMUSP00000007961;ENSMUSP00000124863;	328365
ENSMUSG00000072889	Nfxl1	zf-NF-X1	ENSMUSP00000084467;ENSMUSP00000074481;ENSMUSP00000114355;	100978
ENSMUSG00000028423	Nfx1	zf-NF-X1	ENSMUSP00000095747;ENSMUSP00000089203;ENSMUSP00000030133;	74164
